player,pos,base,target_p10,target_p90,pred_fp_per_game,target_width,draftable_eval,blend,sample_mean,sample_p10,sample_p50,sample_p90,mean_error,p10_error,p50_error,p90_error,tail_width_ratio
Saquon Barkley,RB,16.610765,11.618206,23.055305,16.610765,11.437099,True,0.25,16.998701,11.462356758117675,16.859140396118164,22.859989547729494,0.38793564,-0.1558492660522468,0.24837493896484375,-0.19531593322753693,0.9965492415866096
Cj Stroud,QB,16.565596,12.1718025,20.210638,16.565596,8.038836,True,0.25,16.266499,12.246145629882813,16.274507522583008,20.24254207611084,-0.29909706,0.07434310913085973,-0.2910881042480469,0.03190402984619212,0.9947207429297465
Sam Darnold,QB,16.546112,12.62802,20.310255,16.546112,7.682235,True,0.25,16.388338,12.638074111938476,16.332597732543945,20.330637741088868,-0.15777397,0.010053825378417258,-0.2135143280029297,0.02038269042968821,1.0013445130705378
Jeremiyah Love,RB,16.452446,11.469451,22.72637,16.452446,11.256919,True,0.25,16.903717,11.541380596160888,16.713021278381348,22.71420421600342,0.45127106,0.07192964553832937,0.2605752944946289,-0.012165641784665837,0.9925294578368629
Chase Brown,RB,16.45211,11.51637,22.77908,16.45211,11.26271,True,0.25,16.928547,11.42151985168457,16.709895133972168,22.871955490112306,0.47643661,-0.09484996795654332,0.2577848434448242,0.09287605285644673,1.0166679269187042
Omarion Hampton,RB,16.295866,11.263462,22.5781,16.295866,11.314638,True,0.25,16.639673,11.204174518585205,16.412004470825195,22.5258659362793,0.34380722,-0.05928754806518555,0.11613845825195312,-0.05223426818847443,1.0006233765314276
Daniel Jones,QB,16.266985,12.214865,20.63422,16.266985,8.419355,True,0.25,16.269651,12.16175355911255,16.137625694274902,20.672899436950683,0.0026664734,-0.053111171722411754,-0.12935924530029297,0.03867931365966726,1.010902317470091
Deshaun Watson,QB,11.390364,8.603144,14.47566,11.390364,5.8725166,True,0.25,11.363368,8.580710220336915,11.237581729888916,14.438087272644044,-0.026995659,-0.02243347167968679,-0.15278196334838867,-0.03757305145263601,0.9974219605117429
Fernando Mendoza,QB,16.010794,11.853273,20.330027,16.010794,8.476753,True,0.25,15.975378,11.86292085647583,15.848494052886963,20.36179943084717,-0.03541565,0.00964746475219691,-0.16229963302612305,0.03177280426025675,1.0026101195699626
Rashee Rice,WR,15.957365,11.550285,20.761318,15.957365,9.211033,True,0.25,16.100555,11.487286567687988,16.02064609527588,20.867660140991212,0.14319038,-0.06299877166748047,0.06328105926513672,0.10634193420410298,1.018384551255955
Jacoby Brissett,QB,15.949127,11.853646,20.023674,15.949127,8.170028,True,0.25,15.848778,11.812406635284423,15.780353546142578,20.144831848144534,-0.100349426,-0.04123964309692418,-0.16877365112304688,0.12115783691406534,1.0198772250622896
Bryce Young,QB,15.85377,11.904497,20.309608,15.85377,8.405111,True,0.25,15.943353,11.85850772857666,15.818533897399902,20.32074489593506,0.08958244,-0.04598941802978551,-0.035236358642578125,0.011136436462404475,1.0067965613262901
Derrick Henry,RB,15.8526125,11.063414,22.18676,15.8526125,11.123346,True,0.25,16.268785,11.070042419433594,16.018203735351562,22.104902839660646,0.41617298,0.006628799438477273,0.16559123992919922,-0.0818571090698228,0.9920450280074701
Geno Smith,QB,15.839802,11.861414,19.88985,15.839802,8.028437,True,0.25,15.710391,11.866469383239746,15.62690019607544,19.808587265014648,-0.12941074,0.005055427551269531,-0.21290159225463867,-0.0812633514404304,0.9892483701822644
Cam Ward,QB,15.799643,11.726897,20.145197,15.799643,8.4183,True,0.25,15.811031,11.681077861785889,15.713259220123291,20.107233238220214,0.011388779,-0.04581937789916957,-0.08638334274291992,-0.03796367645263743,1.0009331696126087
Jj Mccarthy,QB,2.7832284,2.0905352,3.5949988,2.7832284,1.5044637,False,0.25,2.8066971,2.0854896783828734,2.783838391304016,3.5842348098754884,0.023468733,-0.005045485496521174,0.0006099939346313477,-0.010764026641845614,0.9961989503307198
Carson Beck,QB,4.5845356,3.4381666,5.927994,4.5845356,2.4898272,True,0.25,4.632343,3.4341251134872435,4.582090139389038,5.963892030715943,0.047807217,-0.004041504859924494,-0.0024454593658447266,0.03589825630188059,1.0160411782257595
Aaron Rodgers,QB,15.522937,11.636371,19.553627,15.522937,7.9172564,True,0.25,15.512345,11.610727500915527,15.446623802185059,19.632240295410156,-0.010591507,-0.025643157958985086,-0.07631301879882812,0.07861328125,1.013168253562913
Kenneth Walker,RB,15.515742,10.739361,21.622458,15.515742,10.883097,True,0.25,15.78695,10.53687162399292,15.602938175201416,21.44923210144043,0.2712078,-0.20248918533325266,0.08719587326049805,-0.17322540283203125,1.0026889205638327
Joe Milton,QB,1.8193043,1.3394911,2.389879,1.8193043,1.0503879,False,0.25,1.8347496,1.3182570099830628,1.8152931332588196,2.397685813903809,0.015445232,-0.021234118938445956,-0.004011213779449463,0.007806825637817649,1.027647829625894
Tua Tagovailoa,QB,7.2551823,5.382133,9.172378,7.2551823,3.7902446,True,0.25,7.1960087,5.369117403030396,7.144132852554321,9.16310396194458,-0.059173584,-0.013015604019164684,-0.11104941368103027,-0.00927362442016566,1.0009872659984584
Michael Penix,QB,8.110378,6.0174646,10.61047,8.110378,4.593005,True,0.25,8.19184,5.911921501159668,8.11812162399292,10.65528039932251,0.08146191,-0.10554313659667969,0.007743358612060547,0.0448105812072761,1.0327353686529497
Mac Jones,QB,2.6983333,1.9805233,3.4987586,2.6983333,1.5182352,False,0.25,2.7056465,1.9641739487648011,2.6862882375717163,3.491878962516785,0.0073132515,-0.016349399089813144,-0.012045025825500488,-0.006879591941832963,1.0062373781788148
George Pickens,WR,15.207378,11.041473,19.71068,15.207378,8.669207,True,0.25,15.478672,11.068848991394043,15.438346862792969,19.819790840148926,0.27129364,0.027375602722168324,0.23096847534179688,0.10911083221435547,1.0094282248747624
Kirk Cousins,QB,2.6781583,1.976872,3.4541383,2.6781583,1.4772663,False,0.25,2.6806376,1.9663643002510072,2.6729037761688232,3.433982586860657,0.0024793148,-0.01050766706466666,-0.005254507064819336,-0.020155692100524814,0.9934690008431104
Aj Brown,WR,15.116549,10.885687,19.676218,15.116549,8.790531,True,0.25,15.337519,10.872596263885498,15.292372226715088,19.70425090789795,0.22097015,-0.01309061050415039,0.17582368850708008,0.028032875061036577,1.0046781570787868
Chris Olave,WR,14.996227,10.773586,19.572136,14.996227,8.79855,True,0.25,15.243693,10.680234432220459,15.165901184082031,19.78876190185547,0.24746609,-0.09335184097290039,0.16967391967773438,0.2166259765625007,1.0352305584206631
Cade Klubnik,QB,1.763987,1.3163577,2.3181047,1.763987,1.001747,False,0.25,1.8123912,1.310730516910553,1.7916423082351685,2.358150982856751,0.048404217,-0.0056272149085998535,0.027655363082885742,0.04004623889923131,1.045593800884252
Nico Collins,WR,14.792561,10.561006,19.370916,14.792561,8.809911,True,0.25,15.003917,10.460670375823975,14.949117660522461,19.593894004821777,0.21135616,-0.10033521652221644,0.1565570831298828,0.2229776382446289,1.0366987660888165
Breece Hall,RB,14.629913,9.786268,20.503792,14.629913,10.717524,True,0.25,14.839526,9.674684715270995,14.672729969024658,20.505291748046876,0.20961285,-0.1115835189819343,0.0428166389465332,0.0014999389648444605,1.0105512674786519
Josh Jacobs,RB,14.565131,9.719666,20.574736,14.565131,10.85507,True,0.25,14.904363,9.673616027832031,14.76639175415039,20.56114082336426,0.3392315,-0.046049499511719105,0.20126056671142578,-0.013594818115233664,1.002989817758452
Trey Mcbride,TE,14.242917,10.688665,19.538382,14.242917,8.849716,True,0.25,14.68224,10.556205749511719,14.468528270721436,19.415439796447753,0.43932247,-0.1324596405029297,0.22561120986938477,-0.12294178009033274,1.00107549894392
Garrett Wilson,WR,14.1865,9.836178,18.788788,14.1865,8.95261,True,0.25,14.429069,9.913245487213135,14.379671096801758,18.90550479888916,0.24256897,0.0770676612854011,0.19317150115966797,0.11671695709228658,1.0044287973827302
Zay Flowers,WR,14.138992,9.368246,19.539444,14.138992,10.171198,True,0.25,14.424072,9.429968070983886,14.32248830795288,19.64295063018799,0.28507996,0.06172199249267507,0.18349599838256836,0.1035066604614272,1.004108136368555
Kyren Williams,RB,14.117485,9.228592,19.972363,14.117485,10.743771,True,0.25,14.397647,9.17562370300293,14.212786197662354,20.0088191986084,0.28016186,-0.0529682159423821,0.09530115127563477,0.036456680297852984,1.0083234182462457
Devonta Smith,WR,13.949901,9.660252,18.59953,13.949901,8.939278,True,0.25,14.200017,9.625739574432373,14.129352569580078,18.73009090423584,0.25011635,-0.03451204299926758,0.17945194244384766,0.13056163787841868,1.0184661096075838
Brock Bowers,TE,13.940208,10.386007,19.235607,13.940208,8.8496,True,0.25,14.379229,10.230210494995116,14.142378330230713,19.083048248291018,0.43902016,-0.15579681396484446,0.20216989517211914,-0.15255889892577912,1.000365882649865
Cam Skattebo,RB,13.922882,9.104263,19.421469,13.922882,10.317205,True,0.25,14.08444,9.029399204254151,13.94500732421875,19.483625602722167,0.16155815,-0.0748641014099114,0.022125244140625,0.06215686798095632,1.0132808220532954
Ladd Mcconkey,WR,13.808366,8.974737,19.105957,13.808366,10.13122,True,0.25,13.981252,9.05603256225586,13.8909010887146,19.134972953796385,0.1728859,0.08129539489746129,0.0825352668762207,0.029015922546385298,0.9948397652944633
Tet Mcmillan,WR,13.646404,8.749273,18.746607,13.646404,9.997334,True,0.25,13.686871,8.81971035003662,13.573886394500732,18.846986007690433,0.04046631,0.0704370498657223,-0.07251787185668945,0.10037918090820597,1.0029950117161524
Malik Nabers,WR,13.59124,8.768463,18.802015,13.59124,10.033552,True,0.25,13.659657,8.765173244476319,13.543185710906982,18.833563232421877,0.068416595,-0.00328989028930593,-0.04805421829223633,0.031547927856447444,1.0034721320581372
Travis Etienne,RB,13.3769045,8.382532,18.993294,13.3769045,10.610762,True,0.25,13.464653,8.324400806427002,13.301201820373535,18.93500556945801,0.08774853,-0.058131313323974254,-0.07570266723632812,-0.058288192749021306,0.999985215064636
Javonte Williams,RB,13.313389,8.354605,19.141342,13.313389,10.786737,True,0.25,13.499242,8.302195072174072,13.386602401733398,19.023743629455566,0.185853,-0.05240964889526367,0.07321357727050781,-0.1175985336303711,0.993956570734615
Emeka Egbuka,WR,13.07681,8.212727,18.256744,13.07681,10.044018,True,0.25,13.18805,8.232501029968262,13.118433475494385,18.2908353805542,0.11124039,0.019774436950683594,0.041623592376708984,0.03409099578857422,1.0014253816684449
Bucky Irving,RB,13.042055,8.261155,18.442745,13.042055,10.18159,True,0.25,13.158639,8.106911087036133,13.023585319519043,18.432962799072268,0.116583824,-0.15424404144287074,-0.018469810485839844,-0.009782409667966618,1.014188513840777
Quinshon Judkins,RB,12.976287,8.016193,18.592335,12.976287,10.576141,True,0.25,13.207247,7.944575357437134,13.12674856185913,18.695082473754884,0.23095989,-0.07161803245544451,0.15046167373657227,0.1027477264404304,1.016486708432042
Colston Loveland,TE,12.939584,9.397432,18.177967,12.939584,8.780535,True,0.25,13.446728,9.295501232147217,13.203999042510986,18.161781883239748,0.507144,-0.10193109512329102,0.26441526412963867,-0.01618518829345561,1.0097654538507308
Tee Higgins,WR,12.846266,8.198841,17.143267,12.846266,8.944426,True,0.25,12.735929,8.233015251159669,12.732131004333496,17.2695125579834,-0.11033726,0.03417415618896591,-0.1141347885131836,0.12624588012695526,1.0102937548179907
Treveyon Henderson,RB,12.721427,7.7484403,18.083118,12.721427,10.334679,True,0.25,12.831537,7.752777004241944,12.699954509735107,18.155535125732424,0.11011028,0.0043367385864261365,-0.021472454071044922,0.07241668701172088,1.0065874783236517
Luther Burden,WR,12.603233,7.7056713,17.778397,12.603233,10.072725,True,0.25,12.696629,7.79812912940979,12.544815063476562,17.820508384704592,0.09339523,0.09245781898498517,-0.05841827392578125,0.042111778259279475,0.9950017458784867
Tyler Warren,TE,12.521667,9.029095,17.614649,12.521667,8.585554,True,0.25,12.962265,8.85983066558838,12.73611068725586,17.569128608703615,0.4405985,-0.16926403045654226,0.21444416046142578,-0.04552021026611186,1.0144130266280675
Carnell Tate,WR,12.351,7.3097053,17.732025,12.351,10.422319,True,0.25,12.449748,7.334823942184448,12.375229358673096,17.77759780883789,0.09874821,0.025118684768676403,0.02422952651977539,0.045572662353514204,1.0019625626132693
Jadarian Price,RB,12.216808,7.098546,17.616098,12.216808,10.517552,True,0.25,12.282688,7.08239712715149,12.1913423538208,17.629567909240723,0.06587982,-0.016148900985717418,-0.025465965270996094,0.013469505310059304,1.0028160930640047
Rome Odunze,WR,12.171201,6.946407,17.23752,12.171201,10.291113,True,0.25,12.131976,7.118795490264893,12.134253978729248,17.235603523254397,-0.039224625,0.17238864898681694,-0.036946773529052734,-0.001916694641110439,0.9830625833679765
Bhayshul Tuten,RB,12.170038,7.17897,17.406708,12.170038,10.227737,True,0.25,12.144421,7.100178384780884,12.007920742034912,17.49843807220459,-0.0256176,-0.07879147529602015,-0.16211748123168945,0.09173030853271413,1.0166725301550832
D'Andre Swift,RB,12.055301,7.1278634,17.497461,12.055301,10.369598,True,0.25,12.105278,7.07336573600769,11.955969333648682,17.492200660705567,0.049977303,-0.054497671127319514,-0.09933137893676758,-0.005260658264159446,1.004748162289466
Rj Harvey,RB,11.880832,6.798742,17.413578,11.880832,10.614836,True,0.25,11.883542,6.685246419906617,11.76247262954712,17.36725597381592,0.0027103424,-0.11349539756774796,-0.11835908889770508,-0.046322059631346946,1.0063282952675279
Jaylen Waddle,WR,11.867673,7.079242,16.673557,11.867673,9.594315,True,0.25,11.742812,7.044343614578247,11.637574195861816,16.608474349975587,-0.12486076,-0.034898614883422496,-0.23009872436523438,-0.06508293151855327,0.996853986852171
Davante Adams,WR,11.860602,7.0880675,16.722921,11.860602,9.634853,True,0.25,11.709339,7.1001242160797124,11.554080486297607,16.688258552551268,-0.15126324,0.012056684494019088,-0.3065218925476074,-0.03466281890869283,0.9951510391694401
Jordyn Tyson,WR,11.831528,6.692498,17.034138,11.831528,10.3416395,True,0.25,11.804537,6.626356935501099,11.777712345123291,17.009621238708498,-0.02699089,-0.06614127159118599,-0.053815364837646484,-0.02451648712158061,1.004024969579938
Jameson Williams,WR,11.755949,6.961529,16.664682,11.755949,9.703154,True,0.25,11.644877,6.955071830749512,11.512152194976807,16.601282119750977,-0.11107159,-0.006456947326659801,-0.24379682540893555,-0.0634002685546875,0.9941314624589684
Terry Mclaurin,WR,11.658058,6.9340105,16.573517,11.658058,9.639506,True,0.25,11.59551,6.997734880447387,11.45244550704956,16.523553466796876,-0.06254864,0.06372437477111781,-0.2056126594543457,-0.04996337890624858,0.9882060605940688
Brian Thomas,WR,11.520593,6.2428484,16.75356,11.520593,10.510711,True,0.25,11.471743,6.351720380783081,11.447993755340576,16.721209907531737,-0.04885006,0.10887198448181135,-0.07259893417358398,-0.032349205017091265,0.9865640684715447
David Montgomery,RB,11.514617,6.5514884,16.834795,11.514617,10.283306,True,0.25,11.4447365,6.446672868728638,11.271466732025146,16.827137565612794,-0.069880486,-0.10481553077697736,-0.2431502342224121,-0.007657432556150923,1.0094481846506318
Dj Moore,WR,11.4119005,6.73796,16.390358,11.4119005,9.652398,True,0.25,11.36691,6.763321352005005,11.242504119873047,16.30807914733887,-0.04499054,0.025361490249633967,-0.16939640045166016,-0.08227882385253693,0.9888483345919039
Marvin Harrison,WR,11.341178,6.151949,16.535736,11.341178,10.383787,True,0.25,11.31091,6.232673454284668,11.278862953186035,16.395052146911624,-0.030267715,0.08072452545165998,-0.06231498718261719,-0.14068393707275106,0.9786774845038525
Mike Evans,WR,11.316474,6.6351247,16.260662,11.316474,9.625538,True,0.25,11.264473,6.6232026576995855,11.16757345199585,16.194994735717774,-0.052001,-0.01192202568054146,-0.14890050888061523,-0.06566734313964773,0.9944163334029518
Sam Laporta,TE,11.252292,7.9161406,15.64049,11.252292,7.724349,True,0.25,11.462052,7.863052606582642,11.25066089630127,15.59716215133667,0.20976067,-0.05308794975280762,-0.0016307830810546875,-0.043327426910400035,1.0012636045852823
Christian Watson,WR,11.203042,6.412503,16.157166,11.203042,9.744663,True,0.25,11.130371,6.332463788986206,11.044043064117432,16.08331966400147,-0.07267094,-0.0800389766693117,-0.15899896621704102,-0.0738458633422816,1.000635490046017
Kyle Pitts,TE,11.040417,7.7011833,15.255657,11.040417,7.554474,True,0.25,11.244843,7.655779314041138,11.051044464111328,15.3068208694458,0.20442581,-0.045404005050659,0.01062774658203125,0.051163673400878906,1.0127828463006725
Harold Fannin,TE,10.911041,7.605314,15.059711,10.911041,7.4543977,True,0.25,11.061516,7.541456413269043,10.824745655059814,15.050994873046877,0.15047455,-0.06385736465454084,-0.08629560470581055,-0.008716583251951349,1.0073970807276018
Makai Lemon,WR,10.882625,5.6085615,16.076435,10.882625,10.467874,True,0.25,10.925926,5.693544912338257,10.886470794677734,16.141401481628417,0.043301582,0.08498339653015119,0.0038461685180664062,0.06496639251708913,0.9980877678859139
Jaylen Warren,RB,10.651389,5.605173,15.85992,10.651389,10.254746,True,0.25,10.631988,5.668358230590821,10.47529125213623,16.03087215423584,-0.01940155,0.0631851196289066,-0.17609786987304688,0.17095260620117259,1.01050903474148
George Kittle,TE,10.627084,7.3615007,14.602293,10.627084,7.2407923,True,0.25,10.747887,7.361925506591797,10.554166793823242,14.531718921661378,0.12080288,0.000424766540527699,-0.07291698455810547,-0.07057409286498917,0.9901946007129913
Alec Pierce,WR,10.624401,5.872117,15.516618,10.624401,9.644501,True,0.25,10.68885,5.980992412567138,10.649945735931396,15.44678316116333,0.06444931,0.10887537002563441,0.02554464340209961,-0.06983461380004918,0.9814702711126441
Tony Pollard,RB,10.592427,5.5102963,15.747154,10.592427,10.236858,True,0.25,10.396813,5.529502582550049,10.170691967010498,15.670209217071534,-0.19561386,0.019206237792968928,-0.4217352867126465,-0.07694501876830984,0.9906073006050612
Travis Kelce,TE,10.578542,7.2921104,14.486989,10.578542,7.1948786,True,0.25,10.647691,7.238575649261475,10.415947914123535,14.548962593078615,0.06914902,-0.05353479385375959,-0.16259384155273438,0.061973571777345526,1.0160542480843682
